Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,PromotionStagnation,IncomePerYearExp,CompanyTenureRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
47,0,1,3,1,3,4,3420,7,0,12,3,1,2,2,5,0.14285714285714285,190.0,0.3333333333333333,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
25,1,9,2,1,2,1,4400,3,0,12,1,0,2,3,2,0.5,628.5714285714286,0.42857142857142855,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
37,0,5,2,3,4,3,3500,0,0,14,1,0,2,1,5,0.14285714285714285,437.5,0.75,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
56,0,1,2,1,3,1,2066,2,0,22,4,1,3,4,2,0.25,344.3333333333333,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
47,0,2,4,1,3,3,17169,3,0,19,2,2,2,4,17,0.23809523809523808,635.8888888888889,0.7407407407407407,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24,0,4,1,4,3,3,4162,1,1,12,3,2,3,3,4,0.0,693.6666666666666,0.8333333333333334,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
32,0,7,5,4,3,4,9204,4,0,12,3,1,3,2,3,0.0,1150.5,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
34,0,1,3,4,2,2,3294,5,0,17,1,1,2,2,4,0.0,411.75,0.625,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
41,0,5,5,2,4,3,2127,2,1,12,1,0,5,2,2,0.0,265.875,0.5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
40,0,9,4,3,3,3,3975,3,0,11,3,2,2,4,7,0.0,331.25,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
31,0,8,2,1,3,4,10793,1,0,18,1,1,5,3,7,0.6428571428571429,770.9285714285714,0.9285714285714286,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
46,1,9,3,1,3,4,10096,4,0,11,1,1,1,4,7,0.5,348.13793103448273,0.2413793103448276,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39,1,2,3,1,2,1,3646,2,1,23,2,0,2,4,0,0.0,303.8333333333333,0.08333333333333333,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31,1,1,5,3,4,2,7446,1,0,11,1,0,2,3,8,0.36363636363636365,676.9090909090909,0.9090909090909091,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,0,20,3,2,1,1,10851,2,1,18,2,1,2,3,7,0.0,434.04,0.28,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31,0,8,2,4,4,2,2109,9,0,18,4,0,3,3,2,0.0,234.33333333333334,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
31,1,2,3,2,3,4,3722,6,1,13,3,1,2,1,2,0.6666666666666666,465.25,0.25,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
45,0,29,3,2,3,4,9380,4,1,18,4,2,4,4,1,0.25,852.7272727272727,0.2727272727272727,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
48,0,7,3,3,3,1,5486,4,0,11,1,3,3,3,2,0.6666666666666666,342.875,0.125,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34,1,9,4,1,3,3,2742,1,0,15,4,0,0,3,2,0.6666666666666666,914.0,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
40,0,8,1,4,2,2,13757,2,0,11,3,1,5,3,8,0.4,809.2352941176471,0.5294117647058824,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
28,0,5,3,4,3,1,8463,0,0,18,4,0,4,3,4,0.16666666666666666,1209.0,0.7142857142857143,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
44,0,5,3,3,2,3,3162,3,0,14,4,0,5,3,2,0.0,395.25,0.625,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
53,0,2,3,4,4,2,16598,4,0,12,2,0,2,2,8,0.8,461.05555555555554,0.25,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
49,0,5,4,1,3,3,6651,2,0,14,2,1,0,2,2,0.25,316.7142857142857,0.14285714285714285,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
40,0,2,3,3,3,3,2345,2,0,14,3,1,3,4,1,0.25,260.55555555555554,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
44,0,20,3,4,3,2,3420,1,0,13,3,0,3,2,2,0.16666666666666666,488.57142857142856,0.7142857142857143,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
33,0,7,3,4,3,1,4373,0,0,14,1,2,2,3,3,0.0,728.8333333333334,0.6666666666666666,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
34,0,3,3,4,1,1,4759,3,0,18,4,0,2,3,9,0.21428571428571427,297.4375,0.8125,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
30,0,16,1,4,3,3,5301,8,0,15,3,2,2,2,1,0.6666666666666666,1060.2,0.4,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
42,0,9,2,1,3,4,3673,1,0,13,3,0,3,3,9,0.38461538461538464,282.53846153846155,0.9230769230769231,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
44,0,1,5,1,3,3,4768,7,0,12,3,1,4,2,0,0.0,397.3333333333333,0.08333333333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30,0,7,3,3,3,3,1274,1,0,13,2,2,2,2,0,0.0,637.0,0.5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
57,0,1,2,2,4,3,4900,0,0,24,1,1,2,2,9,0.15384615384615385,350.0,0.8571428571428571,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
49,0,7,4,3,3,2,10466,3,0,14,2,2,3,3,7,0.0,348.8666666666667,0.26666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,0,15,3,2,3,1,17007,7,0,14,4,2,3,2,8,0.4,1000.4117647058823,0.8235294117647058,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
28,1,1,3,1,3,3,2909,3,0,15,4,1,3,4,2,0.25,484.8333333333333,0.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
29,1,13,3,1,3,2,5765,5,0,11,1,0,4,1,3,0.0,720.625,0.625,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
34,1,24,4,1,2,2,4599,0,1,23,3,0,2,4,9,0.625,270.52941176470586,0.8823529411764706,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
35,0,7,1,4,3,3,2404,1,0,13,1,1,3,3,0,0.0,1202.0,0.5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
24,1,9,3,2,3,1,3172,2,1,11,3,0,2,2,0,0.0,634.4,0.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
24,0,13,2,4,3,2,2033,1,0,13,3,1,2,3,0,0.0,1016.5,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
44,0,2,1,2,3,3,10209,5,1,18,2,0,2,2,2,0.6666666666666666,600.5294117647059,0.11764705882352941,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
29,0,19,3,3,2,3,8620,1,0,14,3,2,3,3,7,0.0,783.6363636363636,0.9090909090909091,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30,0,1,3,3,3,3,2064,0,0,21,1,1,3,4,3,0.16666666666666666,294.85714285714283,0.7142857142857143,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
55,0,4,4,4,3,3,4035,0,1,16,2,0,2,3,2,0.25,807.0,0.6,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33,0,4,4,1,2,2,3838,8,0,11,4,0,5,3,4,0.0,426.44444444444446,0.5555555555555556,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
47,0,14,3,3,3,3,4591,3,1,17,3,1,4,2,4,0.16666666666666666,382.5833333333333,0.4166666666666667,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
28,1,2,2,3,2,1,2561,7,0,11,3,0,2,2,0,0.0,284.55555555555554,0.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
28,0,1,3,1,2,3,1563,1,0,14,4,1,2,1,0,0.0,781.5,0.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28,0,7,3,3,3,1,4898,0,0,14,4,0,5,3,2,0.2,816.3333333333334,0.6666666666666666,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
49,0,3,2,3,2,1,4789,4,0,25,1,1,3,3,2,0.25,435.3636363636364,0.2727272727272727,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
29,0,2,1,4,3,2,3180,0,0,13,3,3,3,3,2,0.0,636.0,0.6,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28,0,29,1,3,1,2,6549,1,0,14,2,2,2,2,6,0.1111111111111111,727.6666666666666,0.8888888888888888,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
33,0,8,5,4,3,3,6388,2,1,17,1,0,6,3,0,0.0,425.8666666666667,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,0,10,3,3,3,4,11244,2,0,25,2,0,5,4,2,0.0,1022.1818181818181,0.45454545454545453,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
54,0,11,4,2,3,4,16032,3,0,20,1,1,2,3,9,0.06666666666666667,593.7777777777778,0.5185185185185185,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,1,1,4,1,2,1,2362,6,0,13,3,0,2,1,7,0.0,196.83333333333334,0.75,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
44,0,28,3,4,3,1,16328,3,0,13,3,1,1,4,6,0.6666666666666666,653.12,0.8,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
39,0,6,3,2,3,2,8376,4,0,18,4,0,3,3,0,0.6666666666666666,837.6,0.2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,0,3,3,3,3,2,16606,8,0,12,4,1,2,4,12,0.35714285714285715,691.9166666666666,0.5416666666666666,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35,0,16,3,4,2,2,8606,1,0,19,4,0,3,1,8,0.25,717.1666666666666,0.9166666666666666,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,20,1,1,3,3,2272,0,0,14,2,0,2,3,3,0.2,378.6666666666667,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
40,1,9,4,4,3,1,2018,3,0,14,2,0,3,1,4,0.16666666666666666,126.125,0.3125,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
34,0,1,3,4,2,3,7083,1,1,14,4,0,3,3,9,0.7272727272727273,643.9090909090909,0.9090909090909091,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
31,1,3,3,4,3,3,4084,1,0,12,1,0,2,1,2,0.875,510.5,0.875,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
50,0,22,5,3,1,4,14411,1,1,13,4,0,2,3,6,0.3939393939393939,436.6969696969697,0.9696969696969697,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
34,0,7,2,2,3,3,2308,0,1,25,2,1,4,3,10,0.4166666666666667,177.53846153846155,0.8461538461538461,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
42,0,2,3,3,2,2,4841,4,0,14,2,1,3,3,0,0.0,968.2,0.2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
37,0,13,3,1,3,4,4285,1,0,17,1,0,2,3,8,0.2727272727272727,389.54545454545456,0.9090909090909091,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
29,0,8,1,3,1,1,9715,3,0,13,3,1,3,3,7,0.0,971.5,0.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,0,25,3,4,2,2,4320,1,0,13,4,0,2,3,3,0.0,720.0,0.8333333333333334,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
45,0,28,3,4,3,4,2132,4,0,20,4,1,3,3,4,0.0,236.88888888888889,0.5555555555555556,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
42,0,2,3,4,3,4,10124,2,1,14,3,1,3,1,8,0.6190476190476191,404.96,0.8,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40,0,9,2,1,3,1,5473,0,0,12,4,0,5,4,4,0.7777777777777778,547.3,0.8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
33,0,28,4,2,3,3,5207,1,1,12,2,1,3,3,14,0.3125,325.4375,0.9375,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
40,0,6,2,3,3,4,16437,1,1,21,4,0,2,3,7,0.3181818181818182,747.1363636363636,0.9545454545454546,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
24,0,21,2,3,2,1,2296,0,0,14,2,3,3,3,1,0.0,765.3333333333334,0.3333333333333333,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
40,0,8,2,4,3,4,4069,3,1,18,3,0,2,3,2,0.6666666666666666,452.1111111111111,0.2222222222222222,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,0,1,4,1,3,2,7441,1,0,12,1,3,4,3,8,0.6363636363636364,676.4545454545455,0.9090909090909091,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35,0,28,4,2,2,3,2430,0,0,23,1,2,5,3,3,0.6666666666666666,347.14285714285717,0.7142857142857143,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
32,0,5,2,4,2,2,5878,3,0,12,1,1,2,3,1,0.25,452.15384615384613,0.5384615384615384,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,2,4,3,3,4,2644,3,1,21,4,0,3,2,2,0.25,330.5,0.375,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
48,0,16,4,3,3,3,6439,8,0,14,3,1,2,3,7,0.7777777777777778,338.89473684210526,0.42105263157894735,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,0,9,3,3,4,3,2451,6,0,18,1,2,2,2,0,0.0,408.5,0.16666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
33,0,8,4,1,3,1,6392,2,0,13,4,1,6,1,2,0.6666666666666666,710.2222222222222,0.2222222222222222,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
30,1,1,3,2,2,1,9714,1,0,11,4,1,4,3,8,0.5454545454545454,883.0909090909091,0.9090909090909091,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
38,0,10,4,3,3,3,6077,3,0,11,3,0,2,3,3,0.14285714285714285,552.4545454545455,0.5454545454545454,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
35,0,1,3,4,2,1,2450,1,0,19,2,0,3,3,0,0.25,612.5,0.75,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,0,29,4,3,3,2,9250,3,0,12,2,1,3,3,2,0.2,925.0,0.4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
35,1,2,3,1,3,1,2074,1,1,12,4,1,2,3,0,0.0,1037.0,0.5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,1,2,5,3,2,4,10169,0,0,16,2,1,4,3,7,0.029411764705882353,290.54285714285714,0.9428571428571428,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
38,1,2,3,3,3,2,4855,4,0,11,1,2,2,3,2,0.16666666666666666,606.875,0.625,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
32,0,1,4,4,3,1,4087,4,0,14,2,1,3,2,5,0.14285714285714285,408.7,0.6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
48,0,15,4,3,3,1,2367,8,0,12,4,1,3,2,2,0.7777777777777778,215.1818181818182,0.7272727272727273,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
34,0,7,4,1,3,4,2972,1,0,13,3,0,4,1,0,0.0,1486.0,0.5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
55,0,26,5,3,2,4,19586,1,0,21,3,1,3,3,6,0.05405405405405406,529.3513513513514,0.972972972972973,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
34,0,1,4,2,3,4,5484,9,0,17,2,1,3,2,2,0.6666666666666666,548.4,0.2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
26,0,3,3,1,3,4,2061,1,0,21,1,0,5,3,0,0.0,1030.5,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,0,14,3,3,3,2,9924,0,0,11,4,1,3,3,8,0.7,902.1818181818181,0.8181818181818182,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
38,0,16,3,2,3,2,4198,2,0,12,2,0,5,4,2,0.25,466.44444444444446,0.3333333333333333,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,0,1,4,2,3,3,6815,6,0,13,1,0,5,3,0,0.0,425.9375,0.0625,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29,0,3,1,2,3,1,4723,1,1,18,4,0,3,3,9,0.09090909090909091,429.3636363636364,0.9090909090909091,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
35,0,10,4,1,3,3,6142,3,1,16,3,0,4,3,2,0.0,558.3636363636364,0.45454545454545453,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39,0,6,3,4,4,3,8237,2,0,11,1,1,3,3,6,0.875,686.4166666666666,0.5833333333333334,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
29,0,2,1,1,3,4,8853,1,0,19,4,1,0,4,4,0.14285714285714285,1264.7142857142858,0.8571428571428571,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,0,9,3,3,3,3,19331,4,1,16,3,1,2,3,0,0.0,690.3928571428571,0.03571428571428571,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,0,10,3,4,4,3,2073,2,0,16,4,1,2,3,2,0.6666666666666666,414.6,0.4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
36,0,6,4,1,4,1,5562,3,1,13,4,1,3,3,2,0.0,556.2,0.3,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
42,0,9,2,4,2,4,19613,8,0,22,4,0,2,3,0,0.0,784.52,0.04,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
35,0,28,3,2,4,3,3407,1,0,17,4,2,3,2,9,0.5454545454545454,309.72727272727275,0.9090909090909091,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
34,0,10,4,4,2,3,5063,1,0,14,2,1,3,2,2,0.7777777777777778,562.5555555555555,0.8888888888888888,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
40,0,14,2,4,3,1,4639,1,0,15,3,1,2,3,4,0.16666666666666666,773.1666666666666,0.8333333333333334,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43,0,27,3,4,4,2,4876,5,0,12,3,1,0,3,4,0.0,541.7777777777778,0.6666666666666666,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
35,0,7,2,3,2,4,2690,1,0,18,4,1,5,2,0,0.0,1345.0,0.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
46,0,1,4,4,4,1,17567,1,0,15,2,0,5,1,0,0.0,627.3928571428571,0.9285714285714286,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
28,1,24,3,3,3,2,2408,1,1,17,3,3,3,3,1,0.0,1204.0,0.5,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
22,0,26,2,2,2,3,2814,1,1,14,2,0,2,2,2,0.2,562.8,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
50,0,20,5,2,3,3,11245,2,1,15,3,1,3,3,8,0.3870967741935484,340.75757575757575,0.9090909090909091,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
32,0,5,4,2,4,4,3312,3,0,17,4,2,3,3,2,0.0,473.14285714285717,0.42857142857142855,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
44,0,7,3,2,3,4,19049,0,1,14,4,1,4,2,7,0.043478260869565216,793.7083333333334,0.9166666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30,0,7,3,2,2,2,2141,1,0,12,2,1,3,2,4,0.14285714285714285,305.85714285714283,0.8571428571428571,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
45,0,5,5,3,1,1,5769,1,1,14,1,0,3,3,7,0.09090909090909091,524.4545454545455,0.9090909090909091,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
45,0,26,3,1,2,1,4385,1,0,15,1,1,2,3,7,0.36363636363636365,398.6363636363636,0.9090909090909091,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
31,0,2,4,4,3,1,5332,7,0,13,4,0,3,3,2,0.0,484.72727272727275,0.45454545454545453,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
36,0,12,4,3,3,3,4663,9,1,12,2,2,2,3,2,0.25,582.875,0.375,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,0,10,4,3,4,4,4724,1,0,13,1,1,3,3,7,0.7,472.4,0.9,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
49,0,25,4,3,3,1,3211,1,0,14,4,1,3,2,6,0.1,291.90909090909093,0.8181818181818182,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39,0,10,5,2,3,1,5377,2,0,13,4,3,3,3,7,0.875,488.8181818181818,0.6363636363636364,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
27,0,19,3,4,2,1,4066,1,0,11,1,2,3,3,7,0.0,508.25,0.875,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
35,0,18,5,2,4,1,5208,1,0,11,4,0,2,3,15,0.058823529411764705,306.3529411764706,0.9411764705882353,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
28,0,27,3,2,1,1,4877,0,0,21,2,1,5,2,3,0.0,696.7142857142857,0.7142857142857143,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,0,5,1,3,3,4,3117,1,0,18,3,0,2,3,2,0.6666666666666666,779.25,0.5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
18,1,3,2,2,3,4,1569,1,1,12,3,0,2,4,0,0.0,1569.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47,0,26,4,4,3,3,19658,3,0,11,3,1,2,3,2,0.16666666666666666,702.0714285714286,0.17857142857142858,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39,0,3,2,3,2,3,3069,0,0,15,4,1,3,3,8,0.0,255.75,0.8333333333333334,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
40,0,15,3,1,2,3,10435,1,0,13,4,2,2,3,15,0.7368421052631579,549.2105263157895,0.9473684210526315,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,0,8,4,3,3,3,4148,1,0,12,4,1,5,3,11,0.13333333333333333,259.25,0.875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,0,19,3,3,3,3,5768,3,0,17,1,3,2,2,3,0.0,576.8,0.4,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
39,0,4,3,1,3,3,5042,0,0,13,4,0,2,1,2,0.3,458.3636363636364,0.8181818181818182,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
45,0,2,2,4,2,4,5770,1,0,19,1,2,3,3,7,0.2727272727272727,524.5454545454545,0.9090909090909091,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
38,0,2,2,4,2,3,7756,3,1,19,4,1,6,4,4,0.0,705.0909090909091,0.45454545454545453,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
35,1,10,3,4,2,1,10306,9,0,17,3,0,3,3,12,0.42857142857142855,644.125,0.8125,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
37,0,10,3,2,3,2,3936,1,0,11,1,1,2,1,4,0.7777777777777778,437.3333333333333,0.8888888888888888,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,16,3,3,3,4,7945,6,1,15,4,0,2,2,2,0.6,418.1578947368421,0.21052631578947367,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,0,1,5,1,3,4,5743,4,1,11,3,0,3,3,7,0.0,382.8666666666667,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
